[INSERT], 246000, 5.481650380021716
[INSERT], 247000, 5.882734201524335
[INSERT], 248000, 4.182905835772078
[INSERT], 249000, 5.03714025131739
[INSERT], 250000, 5.314039955604883
[INSERT], 251000, 4.725676295277395
[INSERT], 252000, 5.66763712588797
[INSERT], 253000, 5.513718590201792
[INSERT], 254000, 4.313534610380871
[INSERT], 255000, 5.5092781234513515
[INSERT], 256000, 4.573815507772503
[INSERT], 257000, 5.591429059245347
[INSERT], 258000, 6.084600481418423
[INSERT], 259000, 4.829336221568931
[INSERT], 260000, 5.705995717344754
[INSERT], 261000, 4.657000049487801
[INSERT], 262000, 5.187638996638221
[INSERT], 263000, 4.784888845362844
[INSERT], 264000, 4.604399662376029
[INSERT], 265000, 5.385768693053078
[INSERT], 266000, 5.660900819948332
[INSERT], 267000, 5.180785287745072
[INSERT], 268000, 7.315547990823651
[INSERT], 269000, 4.911327087821252
[INSERT], 270000, 5.86828465150314
[INSERT], 271000, 4.623639844954
[INSERT], 272000, 4.205704446112411
[INSERT], 273000, 6.312829118685261
[INSERT], 274000, 6.482093482554312
[INSERT], 275000, 5.204393922833097
[INSERT], 276000, 4.943747882073874
[INSERT], 277000, 5.282174849756208
[INSERT], 278000, 5.956640777783986
[INSERT], 279000, 5.293642896627971
[INSERT], 280000, 6.547930421533773
[INSERT], 281000, 4.152990814398101
[INSERT], 282000, 4.728935152623435
[INSERT], 283000, 5.391467808469532
[INSERT], 284000, 4.227401859504132
[INSERT], 285000, 4.677011909058102
[INSERT], 286000, 5.5117920908579325
[INSERT], 287000, 4.711761211761211
[INSERT], 288000, 5.229049133244436
[INSERT], 289000, 5.266134318574578
[INSERT], 290000, 5.908265117507262
[INSERT], 291000, 5.051238477779495
[INSERT], 292000, 7.500919117647059
[INSERT], 293000, 4.150467601870408
[INSERT], 294000, 4.815075326748478
[INSERT], 295000, 5.2829997617345725
[INSERT], 296000, 6.523986401410224
[INSERT], 297000, 4.398712737127371
[INSERT], 298000, 5.346810567010309
[INSERT], 299000, 5.009948120019255
[INSERT], 300000, 5.066768627825837
[INSERT], 301000, 4.7793476627085525
[INSERT], 302000, 4.722320036219125
[INSERT], 303000, 5.6183502170767
[INSERT], 304000, 5.830097087378641
[INSERT], 305000, 5.387241560425918
[INSERT], 306000, 4.948794419451044
[INSERT], 307000, 5.328183361629881
[INSERT], 308000, 5.2001082197845445
[INSERT], 309000, 4.9841526193600485
[INSERT], 310000, 5.049476929297013
[INSERT], 311000, 5.341755621167386
[INSERT], 312000, 5.041390221496377
[INSERT], 313000, 4.490346307079375
[INSERT], 314000, 5.793624969872258
[INSERT], 315000, 4.758097828824744
[INSERT], 316000, 8.11590893363781
[INSERT], 317000, 6.17948717948718
[INSERT], 318000, 5.362897388786816
[INSERT], 319000, 5.966582403354091
[INSERT], 320000, 5.494400802273107
[INSERT], 321000, 6.351004397955545
[INSERT], 322000, 5.538253215978335
[INSERT], 323000, 5.431036285684408
[INSERT], 324000, 6.62604501607717
[INSERT], 325000, 4.0652620338426155
[INSERT], 326000, 5.204680595712182
[INSERT], 327000, 4.850872064698431
[INSERT], 328000, 4.812472785330688
[INSERT], 329000, 6.684049911840499
[INSERT], 330000, 5.721962751542409
[INSERT], 331000, 5.718441787426304
[INSERT], 332000, 5.388661667802772
[INSERT], 333000, 6.611945952771815
[INSERT], 334000, 4.120479234655103
[INSERT], 335000, 6.627842016370014
[INSERT], 336000, 4.849212447176335
[INSERT], 337000, 4.778612394051668
[INSERT], 338000, 4.851270408656169
[INSERT], 339000, 6.474554707379135
[INSERT], 340000, 5.145126067103434
[INSERT], 341000, 4.452866632119471
[INSERT], 342000, 4.738418321192211
[INSERT], 343000, 4.594099552572707
[INSERT], 344000, 5.955735113297031
[INSERT], 345000, 4.360915097307744
[INSERT], 346000, 4.488943037101742
[INSERT], 347000, 5.698438103648104
[INSERT], 348000, 4.744527013456517
[INSERT], 349000, 5.577943480845086
[INSERT], 350000, 5.22813375061769
[INSERT], 351000, 5.275697828976518
[INSERT], 352000, 4.313930082569938
[INSERT], 353000, 5.061134286849424
[INSERT], 354000, 6.4325381047051025
[INSERT], 355000, 4.821826387555214
[INSERT], 356000, 4.799205955334988
[INSERT], 357000, 5.016152716593245
[INSERT], 358000, 5.426690410663213
[INSERT], 359000, 4.440895453496423
[INSERT], 360000, 5.276300455556733
[INSERT], 361000, 4.762921035538647
[INSERT], 362000, 4.902496444161067
[INSERT], 363000, 4.511602627723428
[INSERT], 364000, 5.419058553386912
[INSERT], 365000, 5.76067053513862
[INSERT], 366000, 5.190211291660567
[INSERT], 367000, 6.6620672032707295
[INSERT], 368000, 4.669117291414752
[INSERT], 369000, 5.246493301812451
[INSERT], 370000, 4.668674698795181
[INSERT], 371000, 5.733048366319241
[INSERT], 372000, 4.894680958640914
[INSERT], 373000, 4.097201642606156
[INSERT], 374000, 4.553145733241821
[INSERT], 375000, 6.80884074941452
[INSERT], 376000, 4.747258535651008
[INSERT], 377000, 5.572350810895922
[INSERT], 378000, 5.7556120550663525
[INSERT], 379000, 4.8686339838172294
[INSERT], 380000, 5.100514021069775
[INSERT], 381000, 4.244161460836136
[INSERT], 382000, 9.682547259881611
[INSERT], 383000, 4.706734039451948
[INSERT], 384000, 6.962682299113526
[INSERT], 385000, 4.665050796761384
[INSERT], 386000, 6.207933333333333
[INSERT], 387000, 4.76626661376711
[INSERT], 388000, 7.180313725490196
[INSERT], 389000, 4.915715674735172
[INSERT], 390000, 5.626862071045172
[INSERT], 391000, 6.318328199383926
[INSERT], 392000, 5.622209469153515
[INSERT], 393000, 4.984202714164546
[INSERT], 394000, 7.160483987827851
[INSERT], 395000, 4.827846439899377
[INSERT], 396000, 6.044317900470413
[INSERT], 397000, 5.887437310383258
[INSERT], 398000, 4.654170385797878
[INSERT], 399000, 4.072744950722588
[INSERT], 400000, 3.8931179833896747
[INSERT], 401000, 5.828977897179143
[INSERT], 402000, 5.701711781081562
[INSERT], 403000, 4.849002402590619
[INSERT], 404000, 4.9077029840388615
[INSERT], 405000, 4.429525901519312
[INSERT], 406000, 5.21573809395394
[INSERT], 407000, 5.773624605483013
[INSERT], 408000, 4.425958645718924
[INSERT], 409000, 4.6015541525012145
[INSERT], 410000, 4.728140137985027
[INSERT], 411000, 6.037907100907635
[INSERT], 412000, 4.881442216857352
[INSERT], 413000, 4.782540461010299
[INSERT], 414000, 5.155103820371682
[INSERT], 415000, 5.777931207632438
[INSERT], 416000, 4.666189536031589
[INSERT], 417000, 5.357406489285517
[INSERT], 418000, 4.8248098055790365
[INSERT], 419000, 9.24544220325834
[INSERT], 420000, 4.259488084730803
[INSERT], 421000, 4.816079522043675
[INSERT], 422000, 6.046386872830546
[INSERT], 423000, 5.085355515524001
[INSERT], 424000, 4.8511581280008444
[INSERT], 425000, 8.058756766195216
[INSERT], 426000, 4.070126884101167
[INSERT], 427000, 5.487866674173752
[INSERT], 428000, 4.655490069833094
[INSERT], 429000, 4.6002911354281695
[INSERT], 430000, 4.010902591599643
[INSERT], 431000, 5.826726159830673
[INSERT], 432000, 4.631121683818586
[INSERT], 433000, 5.580723308530888
[INSERT], 434000, 4.555168745769268
[INSERT], 435000, 5.544657188718184
[INSERT], 436000, 4.681362414719867
[INSERT], 437000, 4.253345993850606
[INSERT], 438000, 5.530373566481208
[INSERT], 439000, 5.533926720721819
[INSERT], 440000, 4.686223468161794
[INSERT], 441000, 4.6908720040795515
[INSERT], 442000, 6.297747374239911
[INSERT], 443000, 11.373916418682883
[INSERT], 444000, 20.831411654721098
[INSERT], 445000, 6.4999691719588135
[INSERT], 446000, 6.156422720916295
[INSERT], 447000, 7.399967770526146
[INSERT], 448000, 5.32684592865662
[INSERT], 449000, 4.3785407725321885
[INSERT], 450000, 8.083062018581751
[INSERT], 451000, 4.800694549297901
[INSERT], 452000, 4.1076210092687955
[INSERT], 453000, 6.210763996288277
[INSERT], 454000, 6.273500810372772
[INSERT], 455000, 4.841094295692666
[INSERT], 456000, 4.64853892272105
[INSERT], 457000, 4.538798621368784
[INSERT], 458000, 5.538322098226931
[INSERT], 459000, 4.703305110680404
[INSERT], 460000, 4.859302020467069
[INSERT], 461000, 5.161686879823594
[INSERT], 462000, 5.083118755793594
[INSERT], 463000, 5.8779643957979495
[INSERT], 464000, 4.115281019931765
[INSERT], 465000, 4.199161524329926
[INSERT], 466000, 4.619471856725146
[INSERT], 467000, 5.194956739526412
[INSERT], 468000, 4.399449712573085
[INSERT], 469000, 5.014416843852097
[INSERT], 470000, 6.251670378619154
[INSERT], 471000, 3.9589306645027498
[INSERT], 472000, 4.685955219540564
[INSERT], 473000, 4.785124934168178
[INSERT], 474000, 5.617989803350328
[INSERT], 475000, 4.017285766826039
[INSERT], 476000, 6.1041653128858275
[INSERT], 477000, 5.706748071979434
[INSERT], 478000, 3.794372200234854
[INSERT], 479000, 4.967653478090548
[INSERT], 480000, 4.935083447169923
[INSERT], 481000, 5.676716703928458
[INSERT], 482000, 5.107687810581702
[INSERT], 483000, 4.30624874220165
[INSERT], 484000, 5.028630090110642
[INSERT], 485000, 4.959385161099616
[INSERT], 486000, 4.738794943359054
[INSERT], 487000, 5.299684347341709
[INSERT], 488000, 5.125014749262537
[INSERT], 489000, 4.196109646286255
[INSERT], 490000, 5.064094515153244
[INSERT], 491000, 4.617969821673525
[INSERT], 492000, 4.285405872193437
[INSERT], 493000, 4.3569630060042615
[INSERT], 494000, 5.24468085106383
[INSERT], 495000, 4.322062337926476
[INSERT], 496000, 4.549349085278431
[INSERT], 497000, 5.1103746559568615
[INSERT], 498000, 5.2044581091468105
[INSERT], 499000, 5.135665426617065
[INSERT], 500000, 4.636440231700895
[INSERT], 501000, 4.8868602561873296
[INSERT], 502000, 4.384373304395008
[INSERT], 503000, 4.766617091865919
[INSERT], 504000, 5.416935324692414
[INSERT], 505000, 5.444321725571726
[INSERT], 506000, 4.079208402217252
[INSERT], 507000, 4.543884195232201
[INSERT], 508000, 4.76136682965211
[INSERT], 509000, 6.760862271430968
[INSERT], 510000, 3.53064735174287
[INSERT], 511000, 7.449154117865774
[INSERT], 512000, 5.307448173408063
[INSERT], 513000, 5.363977613977614
[INSERT], 514000, 4.698785378043819
[INSERT], 515000, 4.930258519388954
[INSERT], 516000, 5.206854593388765
[INSERT], 517000, 4.8660430423086325
[INSERT], 518000, 4.16059889676911
[INSERT], 519000, 4.084872611464968
[INSERT], 520000, 4.662986106898016
[INSERT], 521000, 4.440478263393116
[INSERT], 522000, 5.376040268456376
[INSERT], 523000, 4.6061635220125785
[INSERT], 524000, 4.331332735023558
[INSERT], 525000, 4.4331783500238435
[INSERT], 526000, 4.07453618313985
[INSERT], 527000, 4.2811867032050515
[INSERT], 528000, 4.704045155221072
[INSERT], 529000, 4.023787440667794
[INSERT], 530000, 4.227574842076352
[INSERT], 531000, 4.570304203885314
[INSERT], 532000, 4.0091394593404175
[INSERT], 533000, 4.635961307454005
[INSERT], 534000, 3.9663724253888186
[INSERT], 535000, 4.138197020549962
[INSERT], 536000, 4.1437578129246155
[INSERT], 537000, 4.160929786066923
[INSERT], 538000, 4.632299115941213
[INSERT], 539000, 4.4862244897959185
[INSERT], 540000, 5.36072463768116
[INSERT], 541000, 3.6822941331228622
[INSERT], 542000, 3.7864809820003305
[INSERT], 543000, 4.320660567898301
[INSERT], 544000, 4.841740038800179
[INSERT], 545000, 3.945119208277103
[INSERT], 546000, 4.647586206896552
[INSERT], 547000, 4.491776207147104
[INSERT], 548000, 3.9812917867877076
[INSERT], 549000, 3.524507382402986
[INSERT], 550000, 4.354229467856045
[INSERT], 551000, 3.307454046917843
[INSERT], 552000, 4.999140401146132
[INSERT], 553000, 3.7674458576830525
[INSERT], 554000, 3.7260225669957685
[INSERT], 555000, 4.0874310313466315
